productId,storeId,productType,weight
9195,FDU16,575,Frozen Foods,19.25
9196,FDY39,575,Meat,5.305
9197,FDM14,575,Canned,13.8
9198,FDC59,575,Starchy Foods,
9199,FDQ49,575,Breakfast,20.2
9200,FDU33,576,Snack Foods,7.63
9201,FDY15,576,Dairy,18.25
9202,NCP43,576,Others,17.75
9203,FDD08,576,Fruits and Vegetables,8.3
9204,FDY59,576,Baking Goods,8.195
9205,NCP29,576,Health and Hygiene,8.42
9206,FDU35,576,Breads,6.44
9207,DRP47,576,Hard Drinks,
9208,FDF33,576,Seafood,7.97
9209,DRB01,576,Soft Drinks,7.39
9210,NCX18,576,Household,
9211,FDU16,576,Frozen Foods,19.25
9212,FDY39,576,Meat,5.305
9213,FDM14,576,Canned,13.8
9214,FDC59,576,Starchy Foods,
9215,FDQ49,576,Breakfast,20.2
9216,FDU33,577,Snack Foods,7.63
9217,FDY15,577,Dairy,18.25
9218,NCP43,577,Others,17.75
9219,FDD08,577,Fruits and Vegetables,8.3
9220,FDY59,577,Baking Goods,8.195
9221,NCP29,577,Health and Hygiene,8.42
9222,FDU35,577,Breads,6.44
9223,DRP47,577,Hard Drinks,
9224,FDF33,577,Seafood,7.97
9225,DRB01,577,Soft Drinks,7.39
9226,NCX18,577,Household,
9227,FDU16,577,Frozen Foods,19.25
9228,FDY39,577,Meat,5.305
9229,FDM14,577,Canned,13.8
9230,FDC59,577,Starchy Foods,
9231,FDQ49,577,Breakfast,20.2
9232,FDU33,578,Snack Foods,7.63
9233,FDY15,578,Dairy,18.25
9234,NCP43,578,Others,17.75
9235,FDD08,578,Fruits and Vegetables,8.3
9236,FDY59,578,Baking Goods,8.195
9237,NCP29,578,Health and Hygiene,8.42
9238,FDU35,578,Breads,6.44
9239,DRP47,578,Hard Drinks,
9240,FDF33,578,Seafood,7.97
9241,DRB01,578,Soft Drinks,7.39
9242,NCX18,578,Household,
9243,FDU16,578,Frozen Foods,19.25
9244,FDY39,578,Meat,5.305
9245,FDM14,578,Canned,13.8
9246,FDC59,578,Starchy Foods,
9247,FDQ49,578,Breakfast,20.2
9248,FDU33,579,Snack Foods,7.63
9249,FDY15,579,Dairy,18.25
9250,NCP43,579,Others,17.75
9251,FDD08,579,Fruits and Vegetables,8.3
9252,FDY59,579,Baking Goods,8.195
9253,NCP29,579,Health and Hygiene,8.42
9254,FDU35,579,Breads,6.44
9255,DRP47,579,Hard Drinks,
9256,FDF33,579,Seafood,7.97
9257,DRB01,579,Soft Drinks,7.39
9258,NCX18,579,Household,
9259,FDU16,579,Frozen Foods,19.25
9260,FDY39,579,Meat,5.305
9261,FDM14,579,Canned,13.8
9262,FDC59,579,Starchy Foods,
9263,FDQ49,579,Breakfast,20.2
9264,FDU33,580,Snack Foods,7.63
9265,FDY15,580,Dairy,18.25
9266,NCP43,580,Others,17.75
9267,FDD08,580,Fruits and Vegetables,8.3
9268,FDY59,580,Baking Goods,8.195
9269,NCP29,580,Health and Hygiene,8.42
9270,FDU35,580,Breads,6.44
9271,DRP47,580,Hard Drinks,
9272,FDF33,580,Seafood,7.97
9273,DRB01,580,Soft Drinks,7.39
9274,NCX18,580,Household,
9275,FDU16,580,Frozen Foods,19.25
9276,FDY39,580,Meat,5.305
9277,FDM14,580,Canned,13.8
9278,FDC59,580,Starchy Foods,
9279,FDQ49,580,Breakfast,20.2
9280,FDU33,581,Snack Foods,7.63
9281,FDY15,581,Dairy,18.25
9282,NCP43,581,Others,17.75
9283,FDD08,581,Fruits and Vegetables,8.3
9284,FDY59,581,Baking Goods,8.195
9285,NCP29,581,Health and Hygiene,8.42
9286,FDU35,581,Breads,6.44
9287,DRP47,581,Hard Drinks,
9288,FDF33,581,Seafood,7.97
9289,DRB01,581,Soft Drinks,7.39
9290,NCX18,581,Household,
9291,FDU16,581,Frozen Foods,19.25
9292,FDY39,581,Meat,5.305
9293,FDM14,581,Canned,13.8
9294,FDC59,581,Starchy Foods,
9295,FDQ49,581,Breakfast,20.2
9296,FDU33,582,Snack Foods,7.63
9297,FDY15,582,Dairy,18.25
9298,NCP43,582,Others,17.75
9299,FDD08,582,Fruits and Vegetables,8.3
9300,FDY59,582,Baking Goods,8.195
9301,NCP29,582,Health and Hygiene,8.42
9302,FDU35,582,Breads,6.44
9303,DRP47,582,Hard Drinks,
9304,FDF33,582,Seafood,7.97
9305,DRB01,582,Soft Drinks,7.39
9306,NCX18,582,Household,
9307,FDU16,582,Frozen Foods,19.25
9308,FDY39,582,Meat,5.305
9309,FDM14,582,Canned,13.8
9310,FDC59,582,Starchy Foods,
9311,FDQ49,582,Breakfast,20.2
9312,FDU33,583,Snack Foods,7.63
9313,FDY15,583,Dairy,18.25
9314,NCP43,583,Others,17.75
9315,FDD08,583,Fruits and Vegetables,8.3
9316,FDY59,583,Baking Goods,8.195
9317,NCP29,583,Health and Hygiene,8.42
9318,FDU35,583,Breads,6.44
9319,DRP47,583,Hard Drinks,
9320,FDF33,583,Seafood,7.97
9321,DRB01,583,Soft Drinks,7.39
9322,NCX18,583,Household,
9323,FDU16,583,Frozen Foods,19.25
9324,FDY39,583,Meat,5.305
9325,FDM14,583,Canned,13.8
9326,FDC59,583,Starchy Foods,
9327,FDQ49,583,Breakfast,20.2
9328,FDU33,584,Snack Foods,7.63
9329,FDY15,584,Dairy,18.25
9330,NCP43,584,Others,17.75
9331,FDD08,584,Fruits and Vegetables,8.3
9332,FDY59,584,Baking Goods,8.195
9333,NCP29,584,Health and Hygiene,8.42
9334,FDU35,584,Breads,6.44
9335,DRP47,584,Hard Drinks,
9336,FDF33,584,Seafood,7.97
9337,DRB01,584,Soft Drinks,7.39
9338,NCX18,584,Household,
9339,FDU16,584,Frozen Foods,19.25
9340,FDY39,584,Meat,5.305
9341,FDM14,584,Canned,13.8
9342,FDC59,584,Starchy Foods,
9343,FDQ49,584,Breakfast,20.2
9344,FDU33,585,Snack Foods,7.63
9345,FDY15,585,Dairy,18.25
9346,NCP43,585,Others,17.75
9347,FDD08,585,Fruits and Vegetables,8.3
9348,FDY59,585,Baking Goods,8.195
9349,NCP29,585,Health and Hygiene,8.42
9350,FDU35,585,Breads,6.44
9351,DRP47,585,Hard Drinks,
9352,FDF33,585,Seafood,7.97
9353,DRB01,585,Soft Drinks,7.39
9354,NCX18,585,Household,
9355,FDU16,585,Frozen Foods,19.25
9356,FDY39,585,Meat,5.305
9357,FDM14,585,Canned,13.8
9358,FDC59,585,Starchy Foods,
9359,FDQ49,585,Breakfast,20.2
9360,FDU33,586,Snack Foods,7.63
9361,FDY15,586,Dairy,18.25
9362,NCP43,586,Others,17.75
9363,FDD08,586,Fruits and Vegetables,8.3
9364,FDY59,586,Baking Goods,8.195
9365,NCP29,586,Health and Hygiene,8.42
9366,FDU35,586,Breads,6.44
9367,DRP47,586,Hard Drinks,
9368,FDF33,586,Seafood,7.97
9369,DRB01,586,Soft Drinks,7.39
9370,NCX18,586,Household,
9371,FDU16,586,Frozen Foods,19.25
9372,FDY39,586,Meat,5.305
9373,FDM14,586,Canned,13.8
9374,FDC59,586,Starchy Foods,
9375,FDQ49,586,Breakfast,20.2
9376,FDU33,587,Snack Foods,7.63
9377,FDY15,587,Dairy,18.25
9378,NCP43,587,Others,17.75
9379,FDD08,587,Fruits and Vegetables,8.3
9380,FDY59,587,Baking Goods,8.195
9381,NCP29,587,Health and Hygiene,8.42
9382,FDU35,587,Breads,6.44
9383,DRP47,587,Hard Drinks,
9384,FDF33,587,Seafood,7.97
9385,DRB01,587,Soft Drinks,7.39
9386,NCX18,587,Household,
9387,FDU16,587,Frozen Foods,19.25
9388,FDY39,587,Meat,5.305
9389,FDM14,587,Canned,13.8
9390,FDC59,587,Starchy Foods,
9391,FDQ49,587,Breakfast,20.2
9392,FDU33,588,Snack Foods,7.63
9393,FDY15,588,Dairy,18.25
9394,NCP43,588,Others,17.75
9395,FDD08,588,Fruits and Vegetables,8.3
9396,FDY59,588,Baking Goods,8.195
9397,NCP29,588,Health and Hygiene,8.42
9398,FDU35,588,Breads,6.44
9399,DRP47,588,Hard Drinks,
9400,FDF33,588,Seafood,7.97
9401,DRB01,588,Soft Drinks,7.39
9402,NCX18,588,Household,
9403,FDU16,588,Frozen Foods,19.25
9404,FDY39,588,Meat,5.305
9405,FDM14,588,Canned,13.8
9406,FDC59,588,Starchy Foods,
9407,FDQ49,588,Breakfast,20.2
9408,FDU33,589,Snack Foods,7.63
9409,FDY15,589,Dairy,18.25
9410,NCP43,589,Others,17.75
9411,FDD08,589,Fruits and Vegetables,8.3
9412,FDY59,589,Baking Goods,8.195
9413,NCP29,589,Health and Hygiene,8.42
9414,FDU35,589,Breads,6.44
9415,DRP47,589,Hard Drinks,
9416,FDF33,589,Seafood,7.97
9417,DRB01,589,Soft Drinks,7.39
9418,NCX18,589,Household,
9419,FDU16,589,Frozen Foods,19.25
9420,FDY39,589,Meat,5.305
9421,FDM14,589,Canned,13.8
9422,FDC59,589,Starchy Foods,
9423,FDQ49,589,Breakfast,20.2
9424,FDU33,590,Snack Foods,7.63
9425,FDY15,590,Dairy,18.25
9426,NCP43,590,Others,17.75
9427,FDD08,590,Fruits and Vegetables,8.3
9428,FDY59,590,Baking Goods,8.195
9429,NCP29,590,Health and Hygiene,8.42
9430,FDU35,590,Breads,6.44
9431,DRP47,590,Hard Drinks,
9432,FDF33,590,Seafood,7.97
9433,DRB01,590,Soft Drinks,7.39
9434,NCX18,590,Household,
9435,FDU16,590,Frozen Foods,19.25
9436,FDY39,590,Meat,5.305
9437,FDM14,590,Canned,13.8
9438,FDC59,590,Starchy Foods,
9439,FDQ49,590,Breakfast,20.2
9440,FDU33,591,Snack Foods,7.63
9441,FDY15,591,Dairy,18.25
9442,NCP43,591,Others,17.75
9443,FDD08,591,Fruits and Vegetables,8.3
9444,FDY59,591,Baking Goods,8.195
9445,NCP29,591,Health and Hygiene,8.42
9446,FDU35,591,Breads,6.44
9447,DRP47,591,Hard Drinks,
9448,FDF33,591,Seafood,7.97
9449,DRB01,591,Soft Drinks,7.39
9450,NCX18,591,Household,
9451,FDU16,591,Frozen Foods,19.25
9452,FDY39,591,Meat,5.305
9453,FDM14,591,Canned,13.8
9454,FDC59,591,Starchy Foods,
9455,FDQ49,591,Breakfast,20.2
9456,FDU33,592,Snack Foods,7.63
9457,FDY15,592,Dairy,18.25
9458,NCP43,592,Others,17.75
9459,FDD08,592,Fruits and Vegetables,8.3
9460,FDY59,592,Baking Goods,8.195
9461,NCP29,592,Health and Hygiene,8.42
9462,FDU35,592,Breads,6.44
9463,DRP47,592,Hard Drinks,
9464,FDF33,592,Seafood,7.97
9465,DRB01,592,Soft Drinks,7.39
9466,NCX18,592,Household,
9467,FDU16,592,Frozen Foods,19.25
9468,FDY39,592,Meat,5.305
9469,FDM14,592,Canned,13.8
9470,FDC59,592,Starchy Foods,
9471,FDQ49,592,Breakfast,20.2
9472,FDU33,593,Snack Foods,7.63
9473,FDY15,593,Dairy,18.25
9474,NCP43,593,Others,17.75
9475,FDD08,593,Fruits and Vegetables,8.3
9476,FDY59,593,Baking Goods,8.195
9477,NCP29,593,Health and Hygiene,8.42
9478,FDU35,593,Breads,6.44
9479,DRP47,593,Hard Drinks,
9480,FDF33,593,Seafood,7.97
9481,DRB01,593,Soft Drinks,7.39
9482,NCX18,593,Household,
9483,FDU16,593,Frozen Foods,19.25
9484,FDY39,593,Meat,5.305
9485,FDM14,593,Canned,13.8
9486,FDC59,593,Starchy Foods,
9487,FDQ49,593,Breakfast,20.2
9488,FDU33,594,Snack Foods,7.63
9489,FDY15,594,Dairy,18.25
9490,NCP43,594,Others,17.75
9491,FDD08,594,Fruits and Vegetables,8.3
9492,FDY59,594,Baking Goods,8.195
9493,NCP29,594,Health and Hygiene,8.42
9494,FDU35,594,Breads,6.44
9495,DRP47,594,Hard Drinks,
9496,FDF33,594,Seafood,7.97
9497,DRB01,594,Soft Drinks,7.39
9498,NCX18,594,Household,
9499,FDU16,594,Frozen Foods,19.25
9500,FDY39,594,Meat,5.305
9501,FDM14,594,Canned,13.8
9502,FDC59,594,Starchy Foods,
9503,FDQ49,594,Breakfast,20.2
9504,FDU33,595,Snack Foods,7.63
9505,FDY15,595,Dairy,18.25
9506,NCP43,595,Others,17.75
9507,FDD08,595,Fruits and Vegetables,8.3
9508,FDY59,595,Baking Goods,8.195
9509,NCP29,595,Health and Hygiene,8.42
9510,FDU35,595,Breads,6.44
9511,DRP47,595,Hard Drinks,
9512,FDF33,595,Seafood,7.97
9513,DRB01,595,Soft Drinks,7.39
9514,NCX18,595,Household,
9515,FDU16,595,Frozen Foods,19.25
9516,FDY39,595,Meat,5.305
9517,FDM14,595,Canned,13.8
9518,FDC59,595,Starchy Foods,
9519,FDQ49,595,Breakfast,20.2
9520,FDU33,596,Snack Foods,7.63
9521,FDY15,596,Dairy,18.25
9522,NCP43,596,Others,17.75
9523,FDD08,596,Fruits and Vegetables,8.3
9524,FDY59,596,Baking Goods,8.195
9525,NCP29,596,Health and Hygiene,8.42
9526,FDU35,596,Breads,6.44
9527,DRP47,596,Hard Drinks,
9528,FDF33,596,Seafood,7.97
9529,DRB01,596,Soft Drinks,7.39
9530,NCX18,596,Household,
9531,FDU16,596,Frozen Foods,19.25
9532,FDY39,596,Meat,5.305
9533,FDM14,596,Canned,13.8
9534,FDC59,596,Starchy Foods,
9535,FDQ49,596,Breakfast,20.2
9536,FDU33,597,Snack Foods,7.63
9537,FDY15,597,Dairy,18.25
9538,NCP43,597,Others,17.75
9539,FDD08,597,Fruits and Vegetables,8.3
9540,FDY59,597,Baking Goods,8.195
9541,NCP29,597,Health and Hygiene,8.42
9542,FDU35,597,Breads,6.44
9543,DRP47,597,Hard Drinks,
9544,FDF33,597,Seafood,7.97
9545,DRB01,597,Soft Drinks,7.39
9546,NCX18,597,Household,
9547,FDU16,597,Frozen Foods,19.25
9548,FDY39,597,Meat,5.305
9549,FDM14,597,Canned,13.8
9550,FDC59,597,Starchy Foods,
9551,FDQ49,597,Breakfast,20.2
9552,FDU33,598,Snack Foods,7.63
9553,FDY15,598,Dairy,18.25
9554,NCP43,598,Others,17.75
9555,FDD08,598,Fruits and Vegetables,8.3
9556,FDY59,598,Baking Goods,8.195
9557,NCP29,598,Health and Hygiene,8.42
9558,FDU35,598,Breads,6.44
9559,DRP47,598,Hard Drinks,
9560,FDF33,598,Seafood,7.97
9561,DRB01,598,Soft Drinks,7.39
9562,NCX18,598,Household,
9563,FDU16,598,Frozen Foods,19.25
9564,FDY39,598,Meat,5.305
9565,FDM14,598,Canned,13.8
9566,FDC59,598,Starchy Foods,
9567,FDQ49,598,Breakfast,20.2
9568,FDU33,599,Snack Foods,7.63
9569,FDY15,599,Dairy,18.25
9570,NCP43,599,Others,17.75
9571,FDD08,599,Fruits and Vegetables,8.3
9572,FDY59,599,Baking Goods,8.195
9573,NCP29,599,Health and Hygiene,8.42
9574,FDU35,599,Breads,6.44
9575,DRP47,599,Hard Drinks,
9576,FDF33,599,Seafood,7.97
9577,DRB01,599,Soft Drinks,7.39
9578,NCX18,599,Household,
9579,FDU16,599,Frozen Foods,19.25
9580,FDY39,599,Meat,5.305
9581,FDM14,599,Canned,13.8
9582,FDC59,599,Starchy Foods,
9583,FDQ49,599,Breakfast,20.2
9584,FDU33,600,Snack Foods,7.63
9585,FDY15,600,Dairy,18.25
9586,NCP43,600,Others,17.75
9587,FDD08,600,Fruits and Vegetables,8.3
9588,FDY59,600,Baking Goods,8.195
9589,NCP29,600,Health and Hygiene,8.42
9590,FDU35,600,Breads,6.44
9591,DRP47,600,Hard Drinks,
9592,FDF33,600,Seafood,7.97
9593,DRB01,600,Soft Drinks,7.39
9594,NCX18,600,Household,
9595,FDU16,600,Frozen Foods,19.25
9596,FDY39,600,Meat,5.305
9597,FDM14,600,Canned,13.8
9598,FDC59,600,Starchy Foods,
9599,FDQ49,600,Breakfast,20.2
9600,FDU33,601,Snack Foods,7.63
9601,FDY15,601,Dairy,18.25
9602,NCP43,601,Others,17.75
9603,FDD08,601,Fruits and Vegetables,8.3
9604,FDY59,601,Baking Goods,8.195
9605,NCP29,601,Health and Hygiene,8.42
9606,FDU35,601,Breads,6.44
9607,DRP47,601,Hard Drinks,
9608,FDF33,601,Seafood,7.97
9609,DRB01,601,Soft Drinks,7.39
9610,NCX18,601,Household,
9611,FDU16,601,Frozen Foods,19.25
9612,FDY39,601,Meat,5.305
9613,FDM14,601,Canned,13.8
9614,FDC59,601,Starchy Foods,
9615,FDQ49,601,Breakfast,20.2
9616,FDU33,602,Snack Foods,7.63
9617,FDY15,602,Dairy,18.25
9618,NCP43,602,Others,17.75
9619,FDD08,602,Fruits and Vegetables,8.3
9620,FDY59,602,Baking Goods,8.195
9621,NCP29,602,Health and Hygiene,8.42
9622,FDU35,602,Breads,6.44
9623,DRP47,602,Hard Drinks,
9624,FDF33,602,Seafood,7.97
9625,DRB01,602,Soft Drinks,7.39
9626,NCX18,602,Household,
9627,FDU16,602,Frozen Foods,19.25
9628,FDY39,602,Meat,5.305
9629,FDM14,602,Canned,13.8
9630,FDC59,602,Starchy Foods,
9631,FDQ49,602,Breakfast,20.2
9632,FDU33,603,Snack Foods,7.63
9633,FDY15,603,Dairy,18.25
9634,NCP43,603,Others,17.75
9635,FDD08,603,Fruits and Vegetables,8.3
9636,FDY59,603,Baking Goods,8.195
9637,NCP29,603,Health and Hygiene,8.42
9638,FDU35,603,Breads,6.44
9639,DRP47,603,Hard Drinks,
9640,FDF33,603,Seafood,7.97
9641,DRB01,603,Soft Drinks,7.39
9642,NCX18,603,Household,
9643,FDU16,603,Frozen Foods,19.25
9644,FDY39,603,Meat,5.305
9645,FDM14,603,Canned,13.8
9646,FDC59,603,Starchy Foods,
9647,FDQ49,603,Breakfast,20.2
9648,FDU33,604,Snack Foods,7.63
9649,FDY15,604,Dairy,18.25
9650,NCP43,604,Others,17.75
9651,FDD08,604,Fruits and Vegetables,8.3
9652,FDY59,604,Baking Goods,8.195
9653,NCP29,604,Health and Hygiene,8.42
9654,FDU35,604,Breads,6.44
9655,DRP47,604,Hard Drinks,
9656,FDF33,604,Seafood,7.97
9657,DRB01,604,Soft Drinks,7.39
9658,NCX18,604,Household,
9659,FDU16,604,Frozen Foods,19.25
9660,FDY39,604,Meat,5.305
9661,FDM14,604,Canned,13.8
9662,FDC59,604,Starchy Foods,
9663,FDQ49,604,Breakfast,20.2
9664,FDU33,605,Snack Foods,7.63
9665,FDY15,605,Dairy,18.25
9666,NCP43,605,Others,17.75
9667,FDD08,605,Fruits and Vegetables,8.3
9668,FDY59,605,Baking Goods,8.195
9669,NCP29,605,Health and Hygiene,8.42
9670,FDU35,605,Breads,6.44
9671,DRP47,605,Hard Drinks,
9672,FDF33,605,Seafood,7.97
9673,DRB01,605,Soft Drinks,7.39
9674,NCX18,605,Household,
9675,FDU16,605,Frozen Foods,19.25
9676,FDY39,605,Meat,5.305
9677,FDM14,605,Canned,13.8
9678,FDC59,605,Starchy Foods,
9679,FDQ49,605,Breakfast,20.2
9680,FDU33,606,Snack Foods,7.63
9681,FDY15,606,Dairy,18.25
9682,NCP43,606,Others,17.75
9683,FDD08,606,Fruits and Vegetables,8.3
9684,FDY59,606,Baking Goods,8.195
9685,NCP29,606,Health and Hygiene,8.42
9686,FDU35,606,Breads,6.44
9687,DRP47,606,Hard Drinks,
9688,FDF33,606,Seafood,7.97
9689,DRB01,606,Soft Drinks,7.39
9690,NCX18,606,Household,
9691,FDU16,606,Frozen Foods,19.25
9692,FDY39,606,Meat,5.305
9693,FDM14,606,Canned,13.8
9694,FDC59,606,Starchy Foods,
9695,FDQ49,606,Breakfast,20.2
9696,FDU33,607,Snack Foods,7.63
9697,FDY15,607,Dairy,18.25
9698,NCP43,607,Others,17.75
9699,FDD08,607,Fruits and Vegetables,8.3
9700,FDY59,607,Baking Goods,8.195
9701,NCP29,607,Health and Hygiene,8.42
9702,FDU35,607,Breads,6.44
9703,DRP47,607,Hard Drinks,
9704,FDF33,607,Seafood,7.97
9705,DRB01,607,Soft Drinks,7.39
9706,NCX18,607,Household,
9707,FDU16,607,Frozen Foods,19.25
9708,FDY39,607,Meat,5.305
9709,FDM14,607,Canned,13.8
9710,FDC59,607,Starchy Foods,
9711,FDQ49,607,Breakfast,20.2
9712,FDU33,608,Snack Foods,7.63
9713,FDY15,608,Dairy,18.25
9714,NCP43,608,Others,17.75
9715,FDD08,608,Fruits and Vegetables,8.3
9716,FDY59,608,Baking Goods,8.195
9717,NCP29,608,Health and Hygiene,8.42
9718,FDU35,608,Breads,6.44
9719,DRP47,608,Hard Drinks,
9720,FDF33,608,Seafood,7.97
9721,DRB01,608,Soft Drinks,7.39
9722,NCX18,608,Household,
9723,FDU16,608,Frozen Foods,19.25
9724,FDY39,608,Meat,5.305
9725,FDM14,608,Canned,13.8
9726,FDC59,608,Starchy Foods,
9727,FDQ49,608,Breakfast,20.2
9728,FDU33,609,Snack Foods,7.63
9729,FDY15,609,Dairy,18.25
9730,NCP43,609,Others,17.75
9731,FDD08,609,Fruits and Vegetables,8.3
9732,FDY59,609,Baking Goods,8.195
9733,NCP29,609,Health and Hygiene,8.42
9734,FDU35,609,Breads,6.44
9735,DRP47,609,Hard Drinks,
9736,FDF33,609,Seafood,7.97
9737,DRB01,609,Soft Drinks,7.39
9738,NCX18,609,Household,
9739,FDU16,609,Frozen Foods,19.25
9740,FDY39,609,Meat,5.305
9741,FDM14,609,Canned,13.8
9742,FDC59,609,Starchy Foods,
9743,FDQ49,609,Breakfast,20.2
9744,FDU33,610,Snack Foods,7.63
9745,FDY15,610,Dairy,18.25
9746,NCP43,610,Others,17.75
9747,FDD08,610,Fruits and Vegetables,8.3
9748,FDY59,610,Baking Goods,8.195
9749,NCP29,610,Health and Hygiene,8.42
9750,FDU35,610,Breads,6.44
9751,DRP47,610,Hard Drinks,
9752,FDF33,610,Seafood,7.97
9753,DRB01,610,Soft Drinks,7.39
9754,NCX18,610,Household,
9755,FDU16,610,Frozen Foods,19.25
9756,FDY39,610,Meat,5.305
9757,FDM14,610,Canned,13.8
9758,FDC59,610,Starchy Foods,
9759,FDQ49,610,Breakfast,20.2
9760,FDU33,611,Snack Foods,7.63
9761,FDY15,611,Dairy,18.25
9762,NCP43,611,Others,17.75
9763,FDD08,611,Fruits and Vegetables,8.3
9764,FDY59,611,Baking Goods,8.195
9765,NCP29,611,Health and Hygiene,8.42
9766,FDU35,611,Breads,6.44
9767,DRP47,611,Hard Drinks,
9768,FDF33,611,Seafood,7.97
9769,DRB01,611,Soft Drinks,7.39
9770,NCX18,611,Household,
9771,FDU16,611,Frozen Foods,19.25
9772,FDY39,611,Meat,5.305
9773,FDM14,611,Canned,13.8
9774,FDC59,611,Starchy Foods,
9775,FDQ49,611,Breakfast,20.2
9776,FDU33,612,Snack Foods,7.63
9777,FDY15,612,Dairy,18.25
9778,NCP43,612,Others,17.75
9779,FDD08,612,Fruits and Vegetables,8.3
9780,FDY59,612,Baking Goods,8.195
9781,NCP29,612,Health and Hygiene,8.42
9782,FDU35,612,Breads,6.44
9783,DRP47,612,Hard Drinks,
9784,FDF33,612,Seafood,7.97
9785,DRB01,612,Soft Drinks,7.39
9786,NCX18,612,Household,
9787,FDU16,612,Frozen Foods,19.25
9788,FDY39,612,Meat,5.305
9789,FDM14,612,Canned,13.8
9790,FDC59,612,Starchy Foods,
9791,FDQ49,612,Breakfast,20.2
9792,FDU33,613,Snack Foods,7.63
9793,FDY15,613,Dairy,18.25
9794,NCP43,613,Others,17.75
9795,FDD08,613,Fruits and Vegetables,8.3
9796,FDY59,613,Baking Goods,8.195
9797,NCP29,613,Health and Hygiene,8.42
9798,FDU35,613,Breads,6.44
9799,DRP47,613,Hard Drinks,
9800,FDF33,613,Seafood,7.97
9801,DRB01,613,Soft Drinks,7.39
9802,NCX18,613,Household,
9803,FDU16,613,Frozen Foods,19.25
9804,FDY39,613,Meat,5.305
9805,FDM14,613,Canned,13.8
9806,FDC59,613,Starchy Foods,
9807,FDQ49,613,Breakfast,20.2
9808,FDU33,614,Snack Foods,7.63
9809,FDY15,614,Dairy,18.25
9810,NCP43,614,Others,17.75
9811,FDD08,614,Fruits and Vegetables,8.3
9812,FDY59,614,Baking Goods,8.195
9813,NCP29,614,Health and Hygiene,8.42
9814,FDU35,614,Breads,6.44
9815,DRP47,614,Hard Drinks,
9816,FDF33,614,Seafood,7.97
9817,DRB01,614,Soft Drinks,7.39
9818,NCX18,614,Household,
9819,FDU16,614,Frozen Foods,19.25
9820,FDY39,614,Meat,5.305
9821,FDM14,614,Canned,13.8
9822,FDC59,614,Starchy Foods,
9823,FDQ49,614,Breakfast,20.2
9824,FDU33,615,Snack Foods,7.63
9825,FDY15,615,Dairy,18.25
9826,NCP43,615,Others,17.75
9827,FDD08,615,Fruits and Vegetables,8.3
9828,FDY59,615,Baking Goods,8.195
9829,NCP29,615,Health and Hygiene,8.42
9830,FDU35,615,Breads,6.44
9831,DRP47,615,Hard Drinks,
9832,FDF33,615,Seafood,7.97
9833,DRB01,615,Soft Drinks,7.39
9834,NCX18,615,Household,
9835,FDU16,615,Frozen Foods,19.25
9836,FDY39,615,Meat,5.305
9837,FDM14,615,Canned,13.8
9838,FDC59,615,Starchy Foods,
9839,FDQ49,615,Breakfast,20.2
9840,FDU33,616,Snack Foods,7.63
9841,FDY15,616,Dairy,18.25
9842,NCP43,616,Others,17.75
9843,FDD08,616,Fruits and Vegetables,8.3
9844,FDY59,616,Baking Goods,8.195
9845,NCP29,616,Health and Hygiene,8.42
9846,FDU35,616,Breads,6.44
9847,DRP47,616,Hard Drinks,
9848,FDF33,616,Seafood,7.97
9849,DRB01,616,Soft Drinks,7.39
9850,NCX18,616,Household,
9851,FDU16,616,Frozen Foods,19.25
9852,FDY39,616,Meat,5.305
9853,FDM14,616,Canned,13.8
9854,FDC59,616,Starchy Foods,
9855,FDQ49,616,Breakfast,20.2
9856,FDU33,617,Snack Foods,7.63
9857,FDY15,617,Dairy,18.25
9858,NCP43,617,Others,17.75
9859,FDD08,617,Fruits and Vegetables,8.3
9860,FDY59,617,Baking Goods,8.195
9861,NCP29,617,Health and Hygiene,8.42
9862,FDU35,617,Breads,6.44
9863,DRP47,617,Hard Drinks,
9864,FDF33,617,Seafood,7.97
9865,DRB01,617,Soft Drinks,7.39
9866,NCX18,617,Household,
9867,FDU16,617,Frozen Foods,19.25
9868,FDY39,617,Meat,5.305
9869,FDM14,617,Canned,13.8
9870,FDC59,617,Starchy Foods,
9871,FDQ49,617,Breakfast,20.2
9872,FDU33,618,Snack Foods,7.63
9873,FDY15,618,Dairy,18.25
9874,NCP43,618,Others,17.75
9875,FDD08,618,Fruits and Vegetables,8.3
9876,FDY59,618,Baking Goods,8.195
9877,NCP29,618,Health and Hygiene,8.42
9878,FDU35,618,Breads,6.44
9879,DRP47,618,Hard Drinks,
9880,FDF33,618,Seafood,7.97
9881,DRB01,618,Soft Drinks,7.39
9882,NCX18,618,Household,
9883,FDU16,618,Frozen Foods,19.25
9884,FDY39,618,Meat,5.305
9885,FDM14,618,Canned,13.8
9886,FDC59,618,Starchy Foods,
9887,FDQ49,618,Breakfast,20.2
9888,FDU33,619,Snack Foods,7.63
9889,FDY15,619,Dairy,18.25
9890,NCP43,619,Others,17.75
9891,FDD08,619,Fruits and Vegetables,8.3
9892,FDY59,619,Baking Goods,8.195
9893,NCP29,619,Health and Hygiene,8.42
9894,FDU35,619,Breads,6.44
9895,DRP47,619,Hard Drinks,
9896,FDF33,619,Seafood,7.97
9897,DRB01,619,Soft Drinks,7.39
9898,NCX18,619,Household,
9899,FDU16,619,Frozen Foods,19.25
9900,FDY39,619,Meat,5.305
9901,FDM14,619,Canned,13.8
9902,FDC59,619,Starchy Foods,
